"project_id","project_year","currently_requested_funds","plan_id","plan_name","global_clusters","organisation_ids","organisation_names","question","answer"
48727,2017,"3500000",552,"Somalia 2017","Protection - Mine Action","5311","United Nations Mine Action Service","Custom Location","Multi Zone"
48727,2017,"3500000",552,"Somalia 2017","Protection - Mine Action","5311","United Nations Mine Action Service","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
49218,2017,"4370000",424,"Republic of South Sudan 2017","Coordination and support services","2986","International Organization for Migration","Project Priority","Not Applicable"
49218,2017,"4370000",424,"Republic of South Sudan 2017","Coordination and support services","2986","International Organization for Migration","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51421,2017,"309172",552,"Somalia 2017","Nutrition","3389","Golweyne Relief and Rehabilitation","Project Grouping 1","Nutrition"
51421,2017,"309172",552,"Somalia 2017","Nutrition","3389","Golweyne Relief and Rehabilitation","Subset Of Plan","Pre-famine scale up"
51421,2017,"309172",552,"Somalia 2017","Nutrition","3389","Golweyne Relief and Rehabilitation","Project Priority","A - High"
51421,2017,"309172",552,"Somalia 2017","Nutrition","3389","Golweyne Relief and Rehabilitation","Project Grouping 2","A - High"
51421,2017,"309172",552,"Somalia 2017","Nutrition","3389","Golweyne Relief and Rehabilitation","Custom Location","NOT SPECIFIED"
51421,2017,"309172",552,"Somalia 2017","Nutrition","3389","Golweyne Relief and Rehabilitation","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
48666,2017,"2001620",552,"Somalia 2017","Early Recovery","4405","Relief International","Project Priority","A - High"
48666,2017,"2001620",552,"Somalia 2017","Early Recovery","4405","Relief International","Project Grouping 2","A - High"
48666,2017,"2001620",552,"Somalia 2017","Early Recovery","4405","Relief International","Project Grouping 1","Food Security"
48666,2017,"2001620",552,"Somalia 2017","Early Recovery","4405","Relief International","Custom Location","Multi Zone"
48666,2017,"2001620",552,"Somalia 2017","Early Recovery","4405","Relief International","Subset Of Plan","Pre-famine scale up"
48666,2017,"2001620",552,"Somalia 2017","Early Recovery","4405","Relief International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48645,2017,"517712",552,"Somalia 2017","Food Security","167","Social Life and Agricultural Development Organisation","Project Priority","A - High"
48645,2017,"517712",552,"Somalia 2017","Food Security","167","Social Life and Agricultural Development Organisation","Project Grouping 2","A - High"
48645,2017,"517712",552,"Somalia 2017","Food Security","167","Social Life and Agricultural Development Organisation","Project Grouping 1","Food Security"
48645,2017,"517712",552,"Somalia 2017","Food Security","167","Social Life and Agricultural Development Organisation","Custom Location","South Central"
48645,2017,"517712",552,"Somalia 2017","Food Security","167","Social Life and Agricultural Development Organisation","Subset Of Plan","General HRP"
48645,2017,"517712",552,"Somalia 2017","Food Security","167","Social Life and Agricultural Development Organisation","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48625,2017,"228600",552,"Somalia 2017","Early Recovery","3947","Somali Transformation Group","Project Grouping 2","A - High"
48625,2017,"228600",552,"Somalia 2017","Early Recovery","3947","Somali Transformation Group","Project Grouping 1","Food Security"
48625,2017,"228600",552,"Somalia 2017","Early Recovery","3947","Somali Transformation Group","Subset Of Plan","General HRP"
48625,2017,"228600",552,"Somalia 2017","Early Recovery","3947","Somali Transformation Group","Project Priority","A - High"
48625,2017,"228600",552,"Somalia 2017","Early Recovery","3947","Somali Transformation Group","Custom Location","North West"
48625,2017,"228600",552,"Somalia 2017","Early Recovery","3947","Somali Transformation Group","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
48705,2017,"995910",552,"Somalia 2017","Health","2166","Comitato Internationale per lo Sviluppo dei Popoli","Project Grouping 2","A - High"
48705,2017,"995910",552,"Somalia 2017","Health","2166","Comitato Internationale per lo Sviluppo dei Popoli","Project Grouping 1","Health"
48705,2017,"995910",552,"Somalia 2017","Health","2166","Comitato Internationale per lo Sviluppo dei Popoli","Custom Location","Multi Zone"
48705,2017,"995910",552,"Somalia 2017","Health","2166","Comitato Internationale per lo Sviluppo dei Popoli","Subset Of Plan","General HRP"
48705,2017,"995910",552,"Somalia 2017","Health","2166","Comitato Internationale per lo Sviluppo dei Popoli","Project Priority","A - High"
48705,2017,"995910",552,"Somalia 2017","Health","2166","Comitato Internationale per lo Sviluppo dei Popoli","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48676,2017,"392369",552,"Somalia 2017","Nutrition","4224","Salama Medical Agency","Project Grouping 1","Nutrition"
48676,2017,"392369",552,"Somalia 2017","Nutrition","4224","Salama Medical Agency","Subset Of Plan","Pre-famine scale up"
48676,2017,"392369",552,"Somalia 2017","Nutrition","4224","Salama Medical Agency","Custom Location","South Central"
48676,2017,"392369",552,"Somalia 2017","Nutrition","4224","Salama Medical Agency","Project Priority","A - High"
48676,2017,"392369",552,"Somalia 2017","Nutrition","4224","Salama Medical Agency","Project Grouping 2","A - High"
48676,2017,"392369",552,"Somalia 2017","Nutrition","4224","Salama Medical Agency","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48546,2017,"312804",552,"Somalia 2017","Education","7881","Aid Vision","Project Priority","A - High"
48546,2017,"312804",552,"Somalia 2017","Education","7881","Aid Vision","Project Grouping 2","A - High"
48546,2017,"312804",552,"Somalia 2017","Education","7881","Aid Vision","Project Grouping 1","Education"
48546,2017,"312804",552,"Somalia 2017","Education","7881","Aid Vision","Subset Of Plan","Pre-famine scale up"
48546,2017,"312804",552,"Somalia 2017","Education","7881","Aid Vision","Custom Location","South Central"
48546,2017,"312804",552,"Somalia 2017","Education","7881","Aid Vision","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
48453,2017,"606921",552,"Somalia 2017","Health","3029","American Refugee Committee","Project Grouping 2","A - High"
48453,2017,"606921",552,"Somalia 2017","Health","3029","American Refugee Committee","Project Grouping 1","Health"
48453,2017,"606921",552,"Somalia 2017","Health","3029","American Refugee Committee","Project Priority","A - High"
48453,2017,"606921",552,"Somalia 2017","Health","3029","American Refugee Committee","Subset Of Plan","General HRP"
48453,2017,"606921",552,"Somalia 2017","Health","3029","American Refugee Committee","Custom Location","Multi Zone"
48453,2017,"606921",552,"Somalia 2017","Health","3029","American Refugee Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51426,2017,"241613",552,"Somalia 2017","Education","7615","Bay Regional Education Committee","Subset Of Plan","Pre-famine scale up"
51426,2017,"241613",552,"Somalia 2017","Education","7615","Bay Regional Education Committee","Project Grouping 1","Education"
51426,2017,"241613",552,"Somalia 2017","Education","7615","Bay Regional Education Committee","Project Grouping 2","A - High"
51426,2017,"241613",552,"Somalia 2017","Education","7615","Bay Regional Education Committee","Custom Location","South Central"
51426,2017,"241613",552,"Somalia 2017","Education","7615","Bay Regional Education Committee","Project Priority","A - High"
51426,2017,"241613",552,"Somalia 2017","Education","7615","Bay Regional Education Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48462,2017,"852152",552,"Somalia 2017","Early Recovery","3056","Centre for Peace and Democracy","Project Priority","A - High"
48462,2017,"852152",552,"Somalia 2017","Early Recovery","3056","Centre for Peace and Democracy","Subset Of Plan","Pre-famine scale up"
48462,2017,"852152",552,"Somalia 2017","Early Recovery","3056","Centre for Peace and Democracy","Project Grouping 2","A - High"
48462,2017,"852152",552,"Somalia 2017","Early Recovery","3056","Centre for Peace and Democracy","Project Grouping 1","Food Security"
48462,2017,"852152",552,"Somalia 2017","Early Recovery","3056","Centre for Peace and Democracy","Custom Location","South Central"
48462,2017,"852152",552,"Somalia 2017","Early Recovery","3056","Centre for Peace and Democracy","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50206,2017,"3697091",1148,"Yemen Humanitarian Response Plan 2017","Water Sanitation Hygiene","2886","Agency for Technical Cooperation and Development","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50263,2017,"950000",1148,"Yemen Humanitarian Response Plan 2017","Water Sanitation Hygiene","342","Vision Hope International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49128,2017,"1450000",424,"Republic of South Sudan 2017","Water Sanitation Hygiene","2886","Agency for Technical Cooperation and Development","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48746,2017,"1933877",552,"Somalia 2017","Coordination and support services","6865","International NGO Safety Organisation","Project Grouping 2","A - High"
48746,2017,"1933877",552,"Somalia 2017","Coordination and support services","6865","International NGO Safety Organisation","Custom Location","Multi Zone"
48746,2017,"1933877",552,"Somalia 2017","Coordination and support services","6865","International NGO Safety Organisation","Project Priority","A - High"
48746,2017,"1933877",552,"Somalia 2017","Coordination and support services","6865","International NGO Safety Organisation","Subset Of Plan","General HRP"
48746,2017,"1933877",552,"Somalia 2017","Coordination and support services","6865","International NGO Safety Organisation","Project Grouping 1","Enabling Programmes"
48746,2017,"1933877",552,"Somalia 2017","Coordination and support services","6865","International NGO Safety Organisation","Gender Marker","4-Not applicable - Only used for very small number of projects, such as ""support services"""
51541,2017,"2900000",1109,"Sudan 2017","Multi-sector","2986","International Organization for Migration","Project Priority","High priority"
51541,2017,"2900000",1109,"Sudan 2017","Multi-sector","2986","International Organization for Migration","Response Type","Refugee"
51541,2017,"2900000",1109,"Sudan 2017","Multi-sector","2986","International Organization for Migration","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51253,2017,"2000000",553,"Peru Flash Appeal 2017","Camp Coordination / Management","2986","International Organization for Migration","No field questions","No field answers"
