id,text,predicted_class,predicted_confidence
246262,"Health,Agriculture and Food Security,Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Nutrition",Partial,0.012390663
261992,"Somalia/CE: Food Assistance, Water, Sanitation and Hygiene, Shelter and Settlements, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Humanitarian Coordination and Info Management (USAID/BHA)",Partial,0.025089554
261993,"Somalia/CE: Food Assistance, Water, Sanitation and Hygiene, Shelter and Settlements, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Humanitarian Coordination and Info Management (USAID/BHA)",Partial,0.025089554
262022,"Luxembourg 	10044433	 No 	 SPA ALLOCATIONS 2022 	 LUX-C-00203-02 	 HT02.08.071.CPA2 	22/02/2022	 Cash 	 No 	 85,421",Full,0.9222846
262056,Cash assistance for Palestinian refugees affected by the conflict in Syria,Full,0.99268085
262094,"Outside of RMRP
--- Common Services; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter
Total private sector contributions August 2022",Partial,0.37093413
262203,"Cash/ voucher emergency assistance	
USAID / BHA",Full,0.9855904
262227,"Health,Water, Sanitation and Hygiene,Multipurpose Cash Assistance	  (USAID/BHA)",Partial,0.016822439
262228,"Health,Water, Sanitation and Hygiene,Multipurpose Cash Assistance	  (USAID/BHA)",Partial,0.016822439
262229,"Health,Water, Sanitation and Hygiene,Multipurpose Cash Assistance	  (USAID/BHA)",Partial,0.016822439
262230,"Health,Water, Sanitation and Hygiene,Multipurpose Cash Assistance	  (USAID/BHA)",Partial,0.016822439
262237,"Shelter and Settlements,Protection,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management	  (USAID/BHA)",Partial,0.016569119
262238,"Shelter and Settlements,Protection,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management	  (USAID/BHA)",Partial,0.016569119
262242,"Health,Water, Sanitation and Hygiene,Multipurpose Cash Assistance	  (USAID/BHA)",Partial,0.016822439
262333,"DRC/CE: Agriculture and Food Security,Water, Sanitation and Hygiene,Multipurpose Cash Assistance (USAID/BHA)",Partial,0.037498336
262353,"Health,Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Nutrition",Partial,0.01299769
262354,"Health,Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Nutrition",Partial,0.01299769
262356,"Health,Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Nutrition",Partial,0.01299769
262443,"Food Assistance,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.013953178
262444,"Food Assistance,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.013953178
262445,"Food Assistance,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.013953178
262446,"Food Assistance,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.013953178
262447,"Food Assistance,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.013953178
262448,"Logistics,Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.013472098
262449,"Logistics,Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.013472098
262450,"Logistics,Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.013472098
262451,"Logistics,Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.013472098
262452,"Logistics,Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.013472098
262453,"Logistics,Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.013472098
262454,"Shelter and Settlements,Multipurpose Cash Assistance",Partial,0.07105011
262456,"USAID / Ukraine/Crisis: Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.024746275
262457,"USAID / Ukraine/Crisis: Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.024746275
262458,"USAID / Ukraine/Crisis: Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.024746275
262459,"USAID / Ukraine/Crisis: Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.024746275
262460,"USAID / Ukraine/Crisis: Health,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Nutrition",Partial,0.024746275
262495,"Venezuela 2022 (RMRP)	-	Common Services; Education; Food Security; Health; Humanitarian Transportation; Integration; Multipurpose Cash Assistance (MPC); Nutrition; Protection; Shelter; WASH	
 	Emergency interventions to ensure protection and life-saving humanitarian assistance to vulnerable populations in Ecuador and Colombia",Partial,0.054710735
262516,"Refugee and Migrant Response Plan for Venezuela 2022 (RMRP)
Common Services; Education; Health; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter; WASH
BPRM",Partial,0.028279971
262517,"Refugee and Migrant Response Plan for Venezuela 2022 (RMRP)
Common Services; Education; Health; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter; WASH
BPRM",Partial,0.028279971
262518,"Refugee and Migrant Response Plan for Venezuela 2022 (RMRP)
Common Services; Education; Health; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter; WASH
BPRM",Partial,0.028279971
262519,"Refugee and Migrant Response Plan for Venezuela 2022 (RMRP)
Common Services; Education; Health; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter; WASH
BPRM",Partial,0.028279971
262520,"Outside of Venezuela 2022 (RMRP)
Common Services; Education; Health; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter; WASH
BPRM",Partial,0.03241549
262521,"Food Assistance,Health,Agriculture and Food Security,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.014294848
262522,"Food Assistance,Health,Agriculture and Food Security,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.014294848
262523,"Food Assistance,Health,Agriculture and Food Security,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.014294848
262524,"Food Assistance,Health,Agriculture and Food Security,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.014294848
262525,"Food Assistance,Health,Agriculture and Food Security,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.014294848
262604,"Food Assistance,Agriculture and Food Security,Shelter and Settlements,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.015473814
262607,"Food Assistance,Agriculture and Food Security,Shelter and Settlements,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.015473814
262608,"Food Assistance,Agriculture and Food Security,Shelter and Settlements,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Humanitarian Coordination and Info Management",Partial,0.015473814
262620,"Health,Protection,Multipurpose Cash Assistance",Partial,0.024038037
246329,"Cash-Based Programming, Child Protection, Education, GBV Prevention, Health, Nutrition, WASH, Youth Programs Countrywide   (STATE/PRM)",Partial,0.026106583
262624,"Health,Protection,Multipurpose Cash Assistance",Partial,0.024038037
262670,"Outside of Venezuela RMRP 2022
Common Services; Education; Integration; Multipurpose Cash Assistance (MPC); Protection
Enhancing protection of PoCs in Latin America",Partial,0.0885314
262723,"Sudan/CE: Health, Agriculture and Food Security, Water, Sanitation and Hygiene, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition (USAID/BHA)",Partial,0.028640648
262724,"Sudan/CE: Health, Agriculture and Food Security, Water, Sanitation and Hygiene, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition (USAID/BHA)",Partial,0.028640648
262726,"Sudan/CE: Health, Agriculture and Food Security, Water, Sanitation and Hygiene, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition (USAID/BHA)",Partial,0.028640648
262727,"Sudan/CE: Health, Agriculture and Food Security, Water, Sanitation and Hygiene, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition (USAID/BHA)",Partial,0.028640648
262728,"Sudan/CE: Health, Agriculture and Food Security, Water, Sanitation and Hygiene, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition (USAID/BHA)",Partial,0.028640648
246339,"Food Assistance–Cash Transfers, Vouchers, Local, Regional, and International Procurement; Logistics Support; Nutrition  (USAID/BHA)",Partial,0.036133137
262734,"Health,Agriculture and Food Security,Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Nutrition",Partial,0.012390663
262735,"Health,Agriculture and Food Security,Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Nutrition",Partial,0.012390663
262736,"Health,Agriculture and Food Security,Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Nutrition",Partial,0.012390663
262737,"Health,Agriculture and Food Security,Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Nutrition",Partial,0.012390663
262739,"Private Donors 	10044516	 No 	 WFPUSA GTF/07.09.2022 	 WPD-C-06165-06 	 CD02.01.011.URT1 	07/09/2022	 Cash 	 No 	 4,000,000",Full,0.92346376
262741,"Norway 	10044694	 No 	 NOR QZA-22/0125 ADD.3 	 NOR-C-00453-04 	 CD02.08.041.CPA1 	04/10/2022	 Cash 	 No 	 742,735",Full,0.92709595
262744,"Democratic Republic of the Congo	CSP		Food; logistics	Famine Response 2022

Canada 	10044771	 No 	 P012091 	 CAN-C-00632-04 	 CD02.01.011.URT1 	26/10/2022	 Cash 	 No 	 4,891,304",Full,0.7988888
262752,"Humanitarian crisis in the Democratic Republic of the Congo
 Germany 	10042606	 No 	 COD 02/18 	 GER-C-01180-01 	 CD02.01.011.NPA1 	27/10/2022	 Cash 	 No 	 1,453,488",Full,0.7949861
262757,"France 	10044833	 No 	 AAP 3RD TRANCHE 2022 	 FRA-C-00331-11 	 CD02.01.011.NPA1 	28/10/2022	 Cash 	 No 	 2,422,481",Full,0.9297382
262871,"Nigeria/CE-NE: Food Assistance, Agriculture and Food Security, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition, Humanitarian Coordination and Info Management, Humanitarian Studies, Analysis, or Applications
(USAID / BHA)",Partial,0.027289134
262872,"Nigeria/CE-NE: Food Assistance, Agriculture and Food Security, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition, Humanitarian Coordination and Info Management, Humanitarian Studies, Analysis, or Applications
(USAID / BHA)",Partial,0.027289134
262873,"Nigeria/CE-NE: Food Assistance, Agriculture and Food Security, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition, Humanitarian Coordination and Info Management, Humanitarian Studies, Analysis, or Applications
(USAID / BHA)",Partial,0.027289134
262874,"Nigeria/CE-NE: Food Assistance, Agriculture and Food Security, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition, Humanitarian Coordination and Info Management, Humanitarian Studies, Analysis, or Applications
(USAID / BHA)",Partial,0.027289134
