id,text
238362,PR21031 - Provision of Emergency Cash Assistance for Palestine refugees in Gaza/Emergency Food Assistance
238363,PR21022 - Provision of Emergency Cash Assistance for Palestine refugees in Gaza
224787,Emergency food assistance over cash assistance in Iraq (2021 portion)
238382,Kuwait Red Crescent - Provides cash assistance to Al Jabal Hospital &ِ  Ain WaZein Medical Village for supplying by necessary medical equipment (Department of hemodialysis)-  Lebanon
238383,Kuwait Red Crescent - Provides cash assistance to Al Jabal Hospital &ِ  Ain WaZein Medical Village for supplying by necessary medical equipment (Department of hemodialysis)-  Lebanon
224789,Project to improve the quality of cash and voucher programming in the Middle East
238434,"Guatemala/Food Security :Health, Water, Sanitation and Hygiene, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Agriculture   (USAID/BHA)"
238446,"Honduras/Storms-2021: Water, Sanitation and Hygiene, Shelter and Settlements, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Agriculture  (USAID/BHA)"
238447,"Water, Sanitation and Hygiene, Economic Recovery and Market Systems ,Multipurpose Cash Assistance, Agriculture, Nutrition	  (USAID/BHA)"
238448,"Honduras/Storms-2021 - Water, Sanitation and Hygiene, Shelter and Settlements, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Agriculture (USAID/BHA)"
224961,"Cash-based Emergency Food Assistance and SGBV Rumbek. Multi year 2020/2021/2022. 2021 portion total amount CHF 200,000 (7F-10525.01)"
225044,"Secondment: a Cash Expert to the Cash Learning Partnership (CaLP) , Multi-year, 2020-2021. 2021total amount CHF 200,000 (Z7H514500019)"
225049,"Secondment of a Social Protection Officer (CBT)"""""""", Multi-year, 2020-2021. 2021 total amount CHF 160,000 (Z7H514500032)"
238562,Urgent Food E-Voucher support for the War-affected most vulnerable families in Gaza strip
225078,"Guatemala/Food Security: Water, Sanitation and Hygiene, Multipurpose Cash Assistance, Nutrition (USAID/BHA)"
238577,"Honduras/Storms-2021 - Water, Sanitation and Hygiene, Protection, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Agriculture   (USAID/BHA)"
238582,"Honduras/Storms-2021 - Water, Sanitation and Hygiene, Economic Recovery and Market Systems, Multipurpose Cash Assistance ,Agriculture (USAID/BHA)"
238626,"Increasing capacities and scale for Anticipatory Action including through Social Protection systems
(2021 portion of EUR 700,000)"
238629,Increasing capacities and scale for Anticipatory Action including through Social Protection systems (part of ECHO/-XA/BUD/2021/91041)
238637,"217272 - Reducing hunger crisis through enhanced community based protection, and cash and voucher assistance to vulnerable women, men, boys & girls in Melut County, Upper Nile State."
238724,"BURKINA FASO - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2021 portion)"
238725,"BURKINA FASO - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2021 portion)"
238726,"BURKINA FASO - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2021 portion)"
238857,"Sudan/CE: Health, Agriculture and Food Security, Water, Sanitation and Hygiene, Protection, Multipurpose Cash Assistance, Nutrition   (USAID/BHA)"
238863,"Haiti/ER4	:Food Assistance, Water, Sanitation and Hygiene, Shelter and Settlements, Multipurpose Cash Assistance, Humanitarian Coordination and Info Management (USAID/BHA)"
238942,"Protection and provision of emergency shelter, NFIs, and cash to displaced vulnerable Afghan households"
238943,"Protection and provision of emergency shelter, NFIs, and cash to displaced vulnerable Afghan households"
238944,"Protection and provision of emergency shelter, NFIs, and cash to displaced vulnerable Afghan households"
238948,"Agriculture, Food Assistance–Cash Transfers, Protection, WASH in Alta Verapaz, Totonicapán. (USAID/BHA) - 2021 Portion - Total contribution for 2021/2022 is $3,000,000"
238993,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
238994,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
238995,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
238996,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
238997,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection (2021 portion)
238998,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
239031,"Provide cash for protection to address immediate needs of displaced vulnerable Afghan returnees, IDPs, and host communities facing drought and other emergencies"
239036,"Nicaragua/Storms-2021: Health, Agriculture and Food Security, Protection, Economic Recovery and Market Systems, Multipurpose Cash Assistance	 (USAID/BHA)"
239048,"Somalia/CE: Food Assistance, Water, Sanitation and Hygiene, Shelter and Settlements, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Humanitarian Coordination and Info Management (USAID/BHA)"
225634,"Project continuation of the Cash Monitoring, Evaluation, Accountability and Learning Organizational Network (CaMEALeON) in Lebanon (2021 portion)"
239169,provision of emergency life saving support to drought affected poor and vulnerable IDPS and host community in IPC 3 and 4 in Garbaharey district through food voucher
239201,"Zimbabwe/Food Security: Protection, Economic Recovery and Market Systems, Multipurpose Cash Assistance (USAID/BHA)"
239305,Yemen Social Protection Programme
239306,Yemen Social Protection Programme
239388,Improved access to food through Cash assistance and Provision of agriculture inputs for the Deyr season in Baardheere District of Gedo region
239399,"Agriculture; Economic Recovery and Market Systems (ERMS); Food Assistance–Cash Transfers, Local, Regional, and International Procurement; Health; Humanitarian Coordination, Information Management, and Assessments (HCIMA); MPCA; Protection; Shelter and Settlements; WASH. (USAID/BHA)"
239450,Pilot cash-based assistance to vulnerable camps populations in Idleb governorate
226198,Cash assistance for averting famine and strengthening emergency livelihoods
239573,Provision of cash assistance to Palestine refugee/non refugee families to cover their basic food needs and restore their capacities
239576,"Supporting WASH services to ensure continuity of health care during pandemics and emergencies, as well as the repair of community WaSH infrastructure damaged during the conflict, while strengthening the impact of the Cash Working Group in the Gaza Strip (part of ECHO/PSE/BUD/2021/91002)"
239579,Provision of one-off multi-sectoral unrestricted cash
239623,"The intervention will provide emergency shelter assistance to vulnerable returnees and Internally Displaced Persons (IDPs), 75 households - 500 persons approximately, residing in sub-standard and damaged shelters in Tawergha. A conditional cash grant modality will be undertaken to facilitate shelter upgrades and repairs with the overall goal of reducing protection and health-related vulnerabilities and improving living conditions in a dignified manner."
239628,"This project aims to protect internally displaced families by improving their access to basic needs and services and to support them during the ongoing emergency. NRC will directly target 797 families who are internally displaced, with particular focus on persons living with host families in urban settings. The project will provide one-time cash transfer to meet immediate needs of most vulnerable households affected  by the violence due to siege."
226355,Life-saving cash-based assistance in IPC Phase 4 urban and peri-urban areas to enhance food security and help prevent famine
194718,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities"
239820,"Food security and winterization emergency cash assistance for enhanced social protection among internally displaced persons, returnees and extremely vulnerable host community members in the provinces of Herat, Ghor and Kandahar (2021 portion)"
239821,"Food security and winterization emergency cash assistance for enhanced social protection among internally displaced persons, returnees and extremely vulnerable host community members in the provinces of Herat, Ghor and Kandahar (2021 portion)"
239861,"Haiti/Earthquake-2021: Water, Sanitation and Hygiene, Multipurpose Cash Assistance, Economic Recovery and Market Systems  (USAID/BHA)"
226407,Cash assistance in response to rising food insecurity
226434,Multipurpose Cash Assistance to vulnerable Venezuelan and Colombian households
239947,Social Protection and Cash Transfers  Niger 2021
239979,Addressing emergency needs through multipurpose CASH programme for food security and livelihood support for the flood affected host communities in Cox’s Bazar
239980,"Lifesaving WASH and unconditional multipurpose cash response for people affected by drought in Oromia, Ethiopia"
240025,Cash assistance for the earthquake emergency response.
246464,"""""""""Vulnerable out of camp IDPs and returnees in unserved locations of Ninewa, Salah al Din and Diyala have access to cash assistance and referral services to reduce reliance on negative coping mechanisms"
246736,Multi Purpose Cash
229001,Cash Working Group National (CWGn) Co-Coordinator
259171,"Afghanistan Humanitarian Response Plan 2022
Assistance to persons with specific needs and vulnerable persons in Afghanistan with cash, in-kind assistance and referrals to other service providers and provision of Mental Health and Psychosocial Support (MHPSS)
	Strengthen community-based protection monitoring to reduce community vulnerabilities in Afghanistan"
259215,Common Services; Integration; Multipurpose Cash Assistance (MPC); Protection
245266,"Sudan/CE: Health, Agriculture and Food Security, Water, Sanitation and Hygiene, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition (USAID/BHA)"
